Cell Phenotype,,Cell Phenotype,0,1,Topic attribution,FCS file,Condition
N°4,457886,N°4,-2.4895558,-0.09405135,0,2092.FCS,aml
N°4,468930,N°4,-1.4978409,0.36577392,0,2148.FCS,aml
N°4,454680,N°4,-1.9015021,-1.426033,0,2092.FCS,aml
N°4,468210,N°4,-2.416183,0.196249,0,2148.FCS,aml
N°4,457819,N°4,-2.2924025,-0.4887202,0,2092.FCS,aml
N°4,457946,N°4,-0.9820882,-1.3976617,0,2092.FCS,aml
N°4,458958,N°4,-0.95841086,-1.7031204,0,2092.FCS,aml
N°4,457627,N°4,-2.0628889,-0.6945734,0,2092.FCS,aml
N°4,464447,N°4,-2.3796082,0.48835602,0,2148.FCS,aml
N°4,455042,N°4,-0.6266168,-1.9149947,0,2092.FCS,aml
N°4,250362,N°4,-2.3093839,-0.80111766,0,0780.FCS,normal
N°4,465671,N°4,-1.6223024,0.11716113,0,2148.FCS,aml
N°4,304045,N°4,-0.6642527,0.98843634,0,0036.FCS,aml
N°4,461061,N°4,-2.1805599,-0.9169459,0,2092.FCS,aml
N°4,455359,N°4,-1.8762392,-0.86859345,0,2092.FCS,aml
N°4,459322,N°4,-1.4522347,-0.26444927,0,2092.FCS,aml
N°4,298228,N°4,-0.4432908,0.6087015,0,0036.FCS,aml
N°4,466626,N°4,-2.5216393,0.49524075,0,2148.FCS,aml
N°4,463421,N°4,-1.1967973,-1.0899601,0,2148.FCS,aml
N°4,455826,N°4,-1.6216736,-1.0652114,0,2092.FCS,aml
N°4,466850,N°4,-1.5109394,0.29719022,0,2148.FCS,aml
N°4,460714,N°4,-1.403262,-1.3148596,0,2092.FCS,aml
N°4,460006,N°4,-1.9213656,-0.5185839,0,2092.FCS,aml
N°4,473923,N°4,-0.9141536,0.60291505,0,2388.FCS,aml
N°4,459319,N°4,-1.2841791,-2.148345,0,2092.FCS,aml
N°4,456696,N°4,-1.1219106,-2.2129066,0,2092.FCS,aml
N°4,380783,N°4,-2.1565113,0.82697666,0,0932.FCS,aml
N°4,300397,N°4,-0.7868882,0.9188337,0,0036.FCS,aml
N°4,458483,N°4,-0.79921407,-1.6486325,0,2092.FCS,aml
N°4,313717,N°4,-2.410508,-0.4860344,0,0204.FCS,aml
N°4,460309,N°4,-0.61666745,-2.0184805,0,2092.FCS,aml
N°4,303889,N°4,-0.70968944,0.7670212,0,0036.FCS,aml
N°4,299901,N°4,-0.70414335,0.49424037,0,0036.FCS,aml
N°4,464970,N°4,-2.0707598,0.1407901,0,2148.FCS,aml
N°4,216326,N°4,-2.3274803,-0.73041403,0,1052.FCS,normal
N°4,462343,N°4,-1.7433554,-1.0708987,0,2092.FCS,aml
N°4,465655,N°4,-1.5314155,0.47775903,0,2148.FCS,aml
N°4,458751,N°4,-1.5730863,-0.9482738,0,2092.FCS,aml
N°4,455897,N°4,-2.1081321,0.39534637,0,2092.FCS,aml
N°4,229217,N°4,-2.4114172,0.43497917,0,2476.FCS,normal
N°4,454160,N°4,-1.8639123,-0.14350979,0,2092.FCS,aml
N°4,464769,N°4,-2.041257,-0.22596899,0,2148.FCS,aml
N°4,458304,N°4,-0.7949094,-1.8413053,0,2092.FCS,aml
N°4,465336,N°4,-1.5099367,0.7539939,0,2148.FCS,aml
N°4,453796,N°4,-0.8003007,-2.0542538,0,2092.FCS,aml
N°4,465799,N°4,-1.6768923,0.24327572,0,2148.FCS,aml
N°4,454603,N°4,-0.5828561,-1.9461836,0,2092.FCS,aml
N°4,465063,N°4,-0.9663951,-0.5634798,0,2148.FCS,aml
N°4,460822,N°4,-0.8516145,-1.6055422,0,2092.FCS,aml
N°4,230987,N°4,-2.2022374,-1.2603209,0,2476.FCS,normal
N°4,468105,N°4,-1.5128273,0.36908045,0,2148.FCS,aml
N°4,457861,N°4,-1.0792991,-2.2951417,0,2092.FCS,aml
N°4,461727,N°4,-1.217606,-1.0420411,0,2092.FCS,aml
N°4,459116,N°4,-0.76111346,-1.8539273,0,2092.FCS,aml
N°4,451342,N°4,-2.490139,-0.7665235,0,2084.FCS,aml
N°4,454799,N°4,-0.92248166,-1.684701,0,2092.FCS,aml
N°4,303962,N°4,-0.5915464,0.113286205,0,0036.FCS,aml
N°4,453975,N°4,-2.183507,0.4486201,0,2092.FCS,aml
N°4,465477,N°4,-2.0815535,0.22221702,0,2148.FCS,aml
N°4,458136,N°4,-1.3097337,-1.0734886,0,2092.FCS,aml
N°4,376048,N°4,0.07166964,-0.022038413,0,0924.FCS,aml
N°4,462983,N°4,-1.932224,0.5967945,0,2148.FCS,aml
N°4,463986,N°4,-0.81632406,0.56948894,0,2148.FCS,aml
N°4,460567,N°4,-0.75396955,-0.24423926,0,2092.FCS,aml
N°4,455838,N°4,-1.8162658,-1.2662055,0,2092.FCS,aml
N°4,462653,N°4,-2.4398758,0.26469576,0,2148.FCS,aml
N°4,465493,N°4,-2.089272,0.90262306,0,2148.FCS,aml
N°4,335617,N°4,-1.6752027,1.668507,0,0476.FCS,aml
N°4,466579,N°4,-2.5093946,0.53274333,0,2148.FCS,aml
N°4,465419,N°4,-2.049802,0.058015753,0,2148.FCS,aml
N°4,462577,N°4,-1.2076423,-1.1479477,0,2092.FCS,aml
N°4,464718,N°4,-1.4721249,-0.54387844,0,2148.FCS,aml
N°4,465819,N°4,-1.4314865,0.61145073,0,2148.FCS,aml
N°4,462464,N°4,-1.6722488,-0.34676495,0,2092.FCS,aml
N°4,461697,N°4,-2.4890728,-0.95524174,0,2092.FCS,aml
N°4,457425,N°4,-0.66144496,-2.6108892,0,2092.FCS,aml
N°4,341511,N°4,-2.456118,0.5550713,0,0532.FCS,aml
N°4,457284,N°4,-1.7904831,-0.8639843,0,2092.FCS,aml
N°4,464853,N°4,-1.7736871,-0.19248557,0,2148.FCS,aml
N°4,461011,N°4,-1.0353633,-2.4179606,0,2092.FCS,aml
N°4,465941,N°4,-2.0559936,1.0113041,0,2148.FCS,aml
N°4,458323,N°4,-2.1546135,1.0020696,0,2092.FCS,aml
N°4,461140,N°4,-1.5101318,-0.07349297,0,2092.FCS,aml
N°4,455027,N°4,-0.6132243,-2.0338087,0,2092.FCS,aml
N°4,461486,N°4,-1.0583974,-1.2878548,0,2092.FCS,aml
N°4,456618,N°4,-1.0332972,-1.6369642,0,2092.FCS,aml
N°4,457476,N°4,-1.0163355,-1.4987956,0,2092.FCS,aml
N°4,466590,N°4,-1.744486,0.37315285,0,2148.FCS,aml
N°4,468570,N°4,-1.8970554,0.24025719,0,2148.FCS,aml
N°4,381539,N°4,-2.4210594,0.40218636,0,0932.FCS,aml
N°4,462837,N°4,-2.49674,0.49867234,0,2148.FCS,aml
N°4,458290,N°4,-1.1076467,-1.7744279,0,2092.FCS,aml
N°4,457741,N°4,-1.0761098,-1.9202912,0,2092.FCS,aml
N°4,463517,N°4,-1.5296658,0.03711219,0,2148.FCS,aml
N°4,342726,N°4,-2.4109323,-0.9076692,0,0700.FCS,aml
N°4,461007,N°4,-1.2211645,-0.93179786,0,2092.FCS,aml
N°4,462308,N°4,-0.7786545,-1.6336019,0,2092.FCS,aml
N°4,460314,N°4,-1.9945059,-0.541531,0,2092.FCS,aml
N°4,460693,N°4,-1.2846406,-1.0108727,0,2092.FCS,aml
N°4,455202,N°4,-1.4355433,-1.1190116,0,2092.FCS,aml
N°4,462611,N°4,-2.2502356,0.27068627,0,2148.FCS,aml
N°4,380843,N°4,-1.8416448,1.8658307,0,0932.FCS,aml
N°4,459559,N°4,-0.8715029,-0.70445377,0,2092.FCS,aml
N°4,456615,N°4,-1.6696359,-0.49113828,0,2092.FCS,aml
N°4,467331,N°4,-2.087416,1.0090054,0,2148.FCS,aml
N°4,464779,N°4,-2.177596,-0.06534748,0,2148.FCS,aml
N°4,460174,N°4,-1.5713346,-1.6562,0,2092.FCS,aml
N°4,457078,N°4,-1.1877811,-2.3239622,0,2092.FCS,aml
N°4,463243,N°4,-1.7910538,-0.3381926,0,2148.FCS,aml
N°4,298345,N°4,-0.5953783,0.15544707,0,0036.FCS,aml
N°4,304005,N°4,-1.1669096,0.29691425,0,0036.FCS,aml
N°4,461330,N°4,-2.3700113,-0.14927049,0,2092.FCS,aml
N°4,457662,N°4,-0.58036387,-2.6138062,0,2092.FCS,aml
N°4,463546,N°4,-1.8993752,-0.06898763,0,2148.FCS,aml
N°4,337874,N°4,-2.2272618,-1.3402994,0,0476.FCS,aml
N°4,460935,N°4,-0.8141201,-2.0348103,0,2092.FCS,aml
N°4,454526,N°4,-0.89791656,-0.41372058,0,2092.FCS,aml
N°4,455690,N°4,-1.2506946,-1.9579313,0,2092.FCS,aml
N°4,375760,N°4,-0.35270697,-0.71066976,0,0924.FCS,aml
N°4,463180,N°4,-1.6615571,-0.3011224,0,2148.FCS,aml
N°4,456455,N°4,-0.97565454,-0.99634117,0,2092.FCS,aml
N°4,456064,N°4,-1.2857049,-0.80531055,0,2092.FCS,aml
N°4,458975,N°4,-1.2720056,-1.5120251,0,2092.FCS,aml
N°4,480894,N°4,-1.3507339,1.8571328,0,2508.FCS,aml
N°4,456240,N°4,-1.1580219,-2.3443847,0,2092.FCS,aml
N°4,465771,N°4,-2.0842443,0.7268623,0,2148.FCS,aml
N°4,454432,N°4,-1.088158,-1.7094007,0,2092.FCS,aml
N°4,299835,N°4,-1.0444577,1.4279566,0,0036.FCS,aml
N°4,458664,N°4,-0.6216286,-1.9034569,0,2092.FCS,aml
N°4,454949,N°4,-0.7081133,-2.0346093,0,2092.FCS,aml
N°4,461898,N°4,-1.2938597,-1.4381808,0,2092.FCS,aml
N°4,454642,N°4,-0.93095475,-1.2528778,0,2092.FCS,aml
N°4,456449,N°4,-2.1501763,-0.67317337,0,2092.FCS,aml
N°4,453830,N°4,-0.64640725,-2.626049,0,2092.FCS,aml
N°4,463877,N°4,-1.7999758,0.019365422,0,2148.FCS,aml
N°4,468792,N°4,-1.6804441,0.3248278,0,2148.FCS,aml
N°4,462010,N°4,-0.87145936,-1.4779638,0,2092.FCS,aml
N°4,460020,N°4,-2.5515754,0.41882145,0,2092.FCS,aml
N°4,335231,N°4,-1.3080803,-1.7650014,0,0476.FCS,aml
N°4,462264,N°4,-0.70134985,-1.741856,0,2092.FCS,aml
N°4,462396,N°4,-0.6403485,-2.097234,0,2092.FCS,aml
N°4,464176,N°4,-2.4961414,0.53050363,0,2148.FCS,aml
N°4,460042,N°4,-1.4111835,-0.66908616,0,2092.FCS,aml
N°4,457572,N°4,-0.6808212,-2.1359375,0,2092.FCS,aml
N°4,468356,N°4,-2.530679,0.32692808,0,2148.FCS,aml
N°4,461000,N°4,-1.678636,-1.6197377,0,2092.FCS,aml
N°4,462587,N°4,-0.8252956,-2.4944386,0,2092.FCS,aml
N°4,182309,N°4,-2.4211802,-1.3460128,0,2812.FCS,normal
N°4,459316,N°4,-2.1307864,0.09142483,0,2092.FCS,aml
N°4,459865,N°4,-1.6036255,-0.4063309,0,2092.FCS,aml
N°4,454500,N°4,-0.8756901,-2.0327177,0,2092.FCS,aml
N°4,453715,N°4,-1.224408,-0.6512296,0,2092.FCS,aml
N°4,298195,N°4,-0.8104625,1.098284,0,0036.FCS,aml
N°4,458605,N°4,-1.6469733,-1.4257346,0,2092.FCS,aml
N°4,456470,N°4,-0.8763757,-1.6832088,0,2092.FCS,aml
N°4,460874,N°4,-1.6333435,-0.9285414,0,2092.FCS,aml
N°4,462695,N°4,-1.8239882,-0.3058638,0,2148.FCS,aml
N°4,180865,N°4,-2.1556952,-0.597637,0,2756.FCS,normal
N°4,458465,N°4,-1.1169876,-1.4757152,0,2092.FCS,aml
N°4,458511,N°4,-0.9635777,-2.1547787,0,2092.FCS,aml
N°4,292427,N°4,-2.467056,-1.0808161,0,1700.FCS,normal
N°4,462971,N°4,-1.6533287,0.2728728,0,2148.FCS,aml
N°4,458040,N°4,-1.513191,-1.6246469,0,2092.FCS,aml
N°4,462300,N°4,-1.496969,-0.40215227,0,2092.FCS,aml
N°4,459932,N°4,-0.5653809,-2.655529,0,2092.FCS,aml
N°4,463131,N°4,-1.6966958,-0.111915976,0,2148.FCS,aml
N°4,456737,N°4,-1.3318223,-1.7904303,0,2092.FCS,aml
N°4,343457,N°4,-2.3866277,-0.6475031,0,0700.FCS,aml
N°4,412862,N°4,-1.3187853,1.0439855,0,1620.FCS,aml
N°4,467235,N°4,-1.8566356,1.0201191,0,2148.FCS,aml
N°4,377576,N°4,-1.1679009,-1.3198178,0,0924.FCS,aml
N°4,300185,N°4,-0.85292274,0.7764832,0,0036.FCS,aml
N°4,454612,N°4,-1.3483354,-1.2547055,0,2092.FCS,aml
N°4,303189,N°4,-1.0374167,1.5042231,0,0036.FCS,aml
N°4,455711,N°4,-1.0110542,-2.042092,0,2092.FCS,aml
N°4,455745,N°4,-1.0136876,-0.5219109,0,2092.FCS,aml
N°4,335647,N°4,-1.7276341,2.4848247,0,0476.FCS,aml
N°4,461066,N°4,-0.86021316,-1.2993038,0,2092.FCS,aml
N°4,457634,N°4,-0.70727485,-2.4240441,0,2092.FCS,aml
N°4,458255,N°4,-1.3718146,-1.4245591,0,2092.FCS,aml
N°4,464103,N°4,-2.1236327,0.35668182,0,2148.FCS,aml
N°4,463701,N°4,-1.4606569,0.36830872,0,2148.FCS,aml
N°4,453901,N°4,-1.5708315,-0.8803541,0,2092.FCS,aml
N°4,454261,N°4,-1.6565068,-1.5976928,0,2092.FCS,aml
N°4,456359,N°4,-2.4137368,-0.1232295,0,2092.FCS,aml
N°4,461767,N°4,-1.7224344,-1.8341941,0,2092.FCS,aml
N°4,467272,N°4,-2.386095,0.73035926,0,2148.FCS,aml
N°4,387510,N°4,-1.1533103,1.7775283,0,1068.FCS,aml
N°4,455598,N°4,-1.494332,-0.8973832,0,2092.FCS,aml
N°4,456660,N°4,-1.448098,-0.7798896,0,2092.FCS,aml
N°4,465920,N°4,-2.239452,0.36218464,0,2148.FCS,aml
N°4,463851,N°4,-2.297934,0.6180659,0,2148.FCS,aml
N°4,467042,N°4,-1.6009798,-0.2037942,0,2148.FCS,aml
N°4,459843,N°4,-1.7449735,-0.59734,0,2092.FCS,aml
N°4,466752,N°4,-2.1716657,-0.17514059,0,2148.FCS,aml
N°4,292427,N°4,-2.467056,-1.0808161,0,1700.FCS,normal
N°4,301977,N°4,-0.7279948,0.5817354,0,0036.FCS,aml
N°4,455072,N°4,-1.4930261,-1.7939417,0,2092.FCS,aml
N°4,282248,N°4,-2.4787962,-0.93891096,0,1660.FCS,normal
N°4,458063,N°4,-0.9217837,-1.8305732,0,2092.FCS,aml
N°4,467214,N°4,-1.9580631,-0.13448822,0,2148.FCS,aml
N°4,466388,N°4,-1.6568284,-0.2925764,0,2148.FCS,aml
N°4,177670,N°4,-2.3332515,-0.7638749,0,2756.FCS,normal
N°4,467595,N°4,-2.296971,0.10147931,0,2148.FCS,aml
N°4,458300,N°4,-0.64692414,-1.4167002,0,2092.FCS,aml
N°4,459061,N°4,-2.0082126,0.19147052,0,2092.FCS,aml
N°4,454713,N°4,-1.0514771,-2.2257373,0,2092.FCS,aml
N°4,454923,N°4,-2.2084885,-0.8215395,0,2092.FCS,aml
N°4,343331,N°4,-2.4856877,-0.9821091,0,0700.FCS,aml
N°4,461208,N°4,-1.4197804,-1.9191301,0,2092.FCS,aml
N°4,290312,N°4,-2.1478179,-1.2005751,0,2772.FCS,normal
N°4,377394,N°4,0.06268949,0.044591673,0,0924.FCS,aml
N°4,468980,N°4,-2.358063,0.4317406,0,2148.FCS,aml
N°4,480267,N°4,-2.056585,0.98928356,0,2508.FCS,aml
N°4,455574,N°4,-1.4030296,-1.752298,0,2092.FCS,aml
N°4,463285,N°4,-2.57479,0.36230314,0,2148.FCS,aml
N°4,456184,N°4,-0.8323002,-1.9799643,0,2092.FCS,aml
N°4,459346,N°4,-1.2988962,0.5036169,0,2092.FCS,aml
N°4,455611,N°4,-0.5358542,-2.6060984,0,2092.FCS,aml
N°4,462686,N°4,-2.1450586,0.2711444,0,2148.FCS,aml
N°4,458149,N°4,-2.1734574,0.81560826,0,2092.FCS,aml
N°4,455071,N°4,-1.0417085,-1.8519175,0,2092.FCS,aml
N°4,458070,N°4,-1.7113694,-0.60978127,0,2092.FCS,aml
N°4,468327,N°4,-2.324036,0.13657913,0,2148.FCS,aml
N°4,462442,N°4,-0.54198766,-2.6985497,0,2092.FCS,aml
N°4,456294,N°4,-1.6223863,-1.2947898,0,2092.FCS,aml
N°4,458585,N°4,-1.4798864,-0.36947092,0,2092.FCS,aml
N°4,454115,N°4,-0.6692526,-2.1060746,0,2092.FCS,aml
N°4,462795,N°4,-2.0952623,-0.056546073,0,2148.FCS,aml
N°4,300507,N°4,-0.96668196,1.5465927,0,0036.FCS,aml
N°4,462088,N°4,-0.901287,-1.5791817,0,2092.FCS,aml
N°4,299813,N°4,-0.80446196,0.99291974,0,0036.FCS,aml
N°4,335730,N°4,-2.3218374,-0.97458434,0,0476.FCS,aml
N°4,458810,N°4,-2.2776384,-0.3274506,0,2092.FCS,aml
N°4,455809,N°4,-1.2308141,-0.53422743,0,2092.FCS,aml
N°4,455971,N°4,-1.2791849,-2.2635143,0,2092.FCS,aml
N°4,462491,N°4,-2.1126719,-0.27476144,0,2092.FCS,aml
N°4,457347,N°4,-0.87741655,-2.468809,0,2092.FCS,aml
N°4,462899,N°4,-2.15791,0.48649558,0,2148.FCS,aml
N°4,455331,N°4,-2.1840389,-0.5353661,0,2092.FCS,aml
N°4,460467,N°4,-1.2677772,-0.4691127,0,2092.FCS,aml
N°4,458226,N°4,-1.5170184,-0.1932957,0,2092.FCS,aml
N°4,456003,N°4,-0.70530826,-2.0954912,0,2092.FCS,aml
N°4,459997,N°4,-1.7381567,-0.12229191,0,2092.FCS,aml
N°4,454889,N°4,-0.62644184,-1.8991625,0,2092.FCS,aml
N°4,458983,N°4,-1.0396748,-1.7942356,0,2092.FCS,aml
N°4,457629,N°4,-0.66406083,-2.0148332,0,2092.FCS,aml
N°4,455465,N°4,-2.0527024,-0.29950437,0,2092.FCS,aml
N°4,457551,N°4,-1.2645755,-1.0482601,0,2092.FCS,aml
N°4,468449,N°4,-2.2164083,-0.13631146,0,2148.FCS,aml
N°4,458123,N°4,-1.1028078,-1.2769507,0,2092.FCS,aml
N°4,299138,N°4,-0.2970559,0.81031156,0,0036.FCS,aml
N°4,344867,N°4,-2.3863938,-0.91946465,0,0700.FCS,aml
N°4,457920,N°4,-0.8150836,-1.8067431,0,2092.FCS,aml
N°4,462941,N°4,-1.0382266,-0.39563888,0,2148.FCS,aml
N°4,462907,N°4,-2.3045976,-0.31427696,0,2148.FCS,aml
N°4,303016,N°4,-0.79799086,0.7412465,0,0036.FCS,aml
N°4,455959,N°4,-1.8164555,-0.88888013,0,2092.FCS,aml
N°4,466447,N°4,-2.4050567,0.6025798,0,2148.FCS,aml
N°4,300677,N°4,-0.59835964,-2.0546453,0,0036.FCS,aml
N°4,457089,N°4,-0.68102217,-1.856231,0,2092.FCS,aml
N°4,466080,N°4,-1.5076936,-0.14606805,0,2148.FCS,aml
N°4,462505,N°4,-2.42687,0.010073818,0,2092.FCS,aml
N°4,457785,N°4,-1.5097008,-0.9425927,0,2092.FCS,aml
N°4,372945,N°4,0.1515737,-0.079927474,0,0924.FCS,aml
N°4,460536,N°4,-1.5153712,-0.82821053,0,2092.FCS,aml
N°4,303010,N°4,-0.5477117,0.6450157,0,0036.FCS,aml
N°4,456938,N°4,-2.0406847,0.53586704,0,2092.FCS,aml
N°4,462814,N°4,-1.599959,0.96945393,0,2148.FCS,aml
N°4,456245,N°4,-2.202273,-0.53797776,0,2092.FCS,aml
N°4,461835,N°4,-0.89857185,-0.21949983,0,2092.FCS,aml
N°4,463497,N°4,-1.4061399,-0.023200545,0,2148.FCS,aml
N°4,466228,N°4,-2.1884596,-0.21648696,0,2148.FCS,aml
N°4,460733,N°4,-1.4862351,-1.2978014,0,2092.FCS,aml
N°4,461251,N°4,-1.6750909,0.110758685,0,2092.FCS,aml
N°4,301977,N°4,-0.7279948,0.5817354,0,0036.FCS,aml
N°4,459741,N°4,-1.2207426,-0.95201844,0,2092.FCS,aml
N°4,461059,N°4,-0.915443,-1.8512739,0,2092.FCS,aml
N°4,459753,N°4,-0.8764881,-2.4616094,0,2092.FCS,aml
N°4,458406,N°4,-2.2001498,-0.36294544,0,2092.FCS,aml
N°4,454871,N°4,-1.5329027,-0.8259902,0,2092.FCS,aml
N°4,301659,N°4,-0.6534983,0.7818461,0,0036.FCS,aml
N°4,460466,N°4,-1.790964,-1.2350063,0,2092.FCS,aml
N°4,461219,N°4,-1.5488043,-1.8671534,0,2092.FCS,aml
N°4,451072,N°4,2.2332907,1.0755972,0,2084.FCS,aml
N°4,458320,N°4,-1.5304754,-1.0969468,0,2092.FCS,aml
N°4,453951,N°4,-1.1270818,-1.6760093,0,2092.FCS,aml
N°4,306900,N°4,-0.60668606,-2.2585084,0,0052.FCS,aml
N°4,457395,N°4,-0.7790692,-0.813962,0,2092.FCS,aml
N°4,387958,N°4,-1.9928528,2.5405395,0,1068.FCS,aml
N°4,455967,N°4,-2.220922,-0.07649176,0,2092.FCS,aml
N°4,461640,N°4,-0.9830279,-0.30061102,0,2092.FCS,aml
N°4,454728,N°4,-1.8247839,-1.105347,0,2092.FCS,aml
N°4,459975,N°4,-0.6900709,-1.9820814,0,2092.FCS,aml
N°4,456726,N°4,-2.2846675,-0.50979125,0,2092.FCS,aml
N°4,463321,N°4,-1.6439358,0.9357298,0,2148.FCS,aml
N°4,464108,N°4,-1.7821348,-0.59993106,0,2148.FCS,aml
N°4,468609,N°4,-2.48491,0.21893628,0,2148.FCS,aml
N°4,463213,N°4,-2.1043727,-0.036545813,0,2148.FCS,aml
N°4,454820,N°4,-1.6683139,-1.0860702,0,2092.FCS,aml
N°4,455354,N°4,-0.95218575,-0.96616447,0,2092.FCS,aml
N°4,455468,N°4,-0.8819766,-2.521818,0,2092.FCS,aml
N°4,460567,N°4,-0.75396955,-0.24423926,0,2092.FCS,aml
N°4,454202,N°4,-0.999864,-1.4702421,0,2092.FCS,aml
N°4,460386,N°4,-0.8560362,-0.90620226,0,2092.FCS,aml
N°4,466456,N°4,-2.23196,0.83273673,0,2148.FCS,aml
N°4,457428,N°4,-1.2552046,-1.0959536,0,2092.FCS,aml
N°4,459693,N°4,-1.2663487,-1.3757905,0,2092.FCS,aml
N°4,465239,N°4,-1.5953383,0.35158983,0,2148.FCS,aml
N°4,460173,N°4,-0.7431439,-0.6827977,0,2092.FCS,aml
N°4,460729,N°4,-1.7891469,-0.024428967,0,2092.FCS,aml
N°4,461362,N°4,-0.8879324,-2.378242,0,2092.FCS,aml
N°4,435981,N°4,-2.088187,-0.16482253,0,1764.FCS,aml
N°4,457335,N°4,-1.1691966,-1.402383,0,2092.FCS,aml
N°4,461407,N°4,-1.2421823,-2.2340338,0,2092.FCS,aml
N°4,467458,N°4,-2.276503,0.18103713,0,2148.FCS,aml
N°4,464327,N°4,-2.314529,0.6246435,0,2148.FCS,aml
N°4,214053,N°4,-2.512095,-0.99297434,0,2524.FCS,normal
N°4,300809,N°4,-0.64557856,0.36981997,0,0036.FCS,aml
N°4,302976,N°4,-0.76420367,0.7484751,0,0036.FCS,aml
N°4,463095,N°4,-1.9033552,-0.09601767,0,2148.FCS,aml
N°4,458499,N°4,-1.4329957,-1.0396913,0,2092.FCS,aml
N°4,298184,N°4,-0.7820048,0.9081302,0,0036.FCS,aml
N°4,298955,N°4,-0.8300099,1.0170815,0,0036.FCS,aml
N°4,455664,N°4,-1.3916029,-0.97452474,0,2092.FCS,aml
N°4,465693,N°4,-1.6943498,-0.18218635,0,2148.FCS,aml
N°4,78369,N°4,-2.0248992,-1.4769157,0,1628.FCS,normal
N°4,335382,N°4,-1.6833986,0.8376318,0,0476.FCS,aml
N°4,454105,N°4,-2.0789912,0.37183625,0,2092.FCS,aml
N°4,465037,N°4,-1.7703702,0.67836267,0,2148.FCS,aml
N°4,467924,N°4,-1.8665847,0.0025215389,0,2148.FCS,aml
N°4,457092,N°4,-1.0215144,-1.2503095,0,2092.FCS,aml
N°4,308889,N°4,-0.55452746,2.0969937,0,0052.FCS,aml
N°4,455532,N°4,-0.790804,-1.241753,0,2092.FCS,aml
N°4,465746,N°4,-2.114785,-0.15860479,0,2148.FCS,aml
N°4,454717,N°4,-0.68392336,-2.2394767,0,2092.FCS,aml
N°4,462436,N°4,-0.58370817,-1.5196489,0,2092.FCS,aml
N°4,462886,N°4,-1.6917691,0.49255818,0,2148.FCS,aml
N°4,464346,N°4,-1.607166,0.5007549,0,2148.FCS,aml
N°4,462303,N°4,-2.470127,-0.18510997,0,2092.FCS,aml
N°4,456018,N°4,-0.68485487,-1.9142672,0,2092.FCS,aml
N°4,466476,N°4,-2.263937,0.24664442,0,2148.FCS,aml
N°4,460577,N°4,-1.6488343,-0.6134728,0,2092.FCS,aml
N°4,466455,N°4,-2.4036927,0.31710178,0,2148.FCS,aml
N°4,466280,N°4,-2.4771814,0.26189166,0,2148.FCS,aml
N°4,463202,N°4,-2.3914118,0.21781462,0,2148.FCS,aml
N°4,469010,N°4,-2.4143133,-0.013744959,0,2148.FCS,aml
N°4,456958,N°4,-1.7321543,-0.57729876,0,2092.FCS,aml
N°4,301125,N°4,0.09811094,-0.031319767,0,0036.FCS,aml
N°4,453833,N°4,-0.9800606,-1.3461189,0,2092.FCS,aml
N°4,456360,N°4,-1.2772466,-1.9313126,0,2092.FCS,aml
N°4,465739,N°4,-2.2522368,0.16973197,0,2148.FCS,aml
N°4,453951,N°4,-1.1270818,-1.6760093,0,2092.FCS,aml
N°4,454058,N°4,-0.8260542,-1.7186586,0,2092.FCS,aml
N°4,460741,N°4,-0.78821313,-2.0537105,0,2092.FCS,aml
N°4,463364,N°4,-1.7983183,0.72891647,0,2148.FCS,aml
N°4,459028,N°4,-1.2750932,-0.310906,0,2092.FCS,aml
N°4,453781,N°4,-2.1771493,-1.3033695,0,2092.FCS,aml
N°4,374267,N°4,0.080976024,-0.017827295,0,0924.FCS,aml
N°4,459709,N°4,-1.7297025,-0.13351044,0,2092.FCS,aml
N°4,459105,N°4,-1.3195137,-1.6317374,0,2092.FCS,aml
N°4,457983,N°4,-1.0799768,-0.7880685,0,2092.FCS,aml
N°4,465533,N°4,-1.7561493,-0.4245012,0,2148.FCS,aml
N°4,301919,N°4,-0.75770384,0.4787973,0,0036.FCS,aml
N°4,462273,N°4,-1.5911434,-0.15552236,0,2092.FCS,aml
N°4,462324,N°4,-1.7713283,-1.7632577,0,2092.FCS,aml
N°4,455701,N°4,-1.0259761,-0.067725375,0,2092.FCS,aml
N°4,459583,N°4,-0.914574,-1.69657,0,2092.FCS,aml
N°4,462532,N°4,-1.7796824,0.39238054,0,2092.FCS,aml
N°4,458498,N°4,-1.5268229,-1.2217201,0,2092.FCS,aml
N°4,263599,N°4,-2.4803069,-1.3598142,0,0428.FCS,normal
N°4,455046,N°4,-0.88843733,-1.6951693,0,2092.FCS,aml
N°4,465529,N°4,-2.2607477,0.10561974,0,2148.FCS,aml
N°4,460453,N°4,-1.249103,-2.1083093,0,2092.FCS,aml
N°4,466021,N°4,-2.3636897,0.6997192,0,2148.FCS,aml
N°4,457648,N°4,-1.2310289,-0.38885656,0,2092.FCS,aml
N°4,464176,N°4,-2.4961414,0.53050363,0,2148.FCS,aml
N°4,454213,N°4,-0.68138856,-2.2137628,0,2092.FCS,aml
N°4,376185,N°4,0.024891194,-0.15684332,0,0924.FCS,aml
N°4,458394,N°4,-1.4667459,-1.404937,0,2092.FCS,aml
N°4,468688,N°4,-1.7906739,1.5926574,0,2148.FCS,aml
N°4,227676,N°4,-2.3604903,-0.83600295,0,2476.FCS,normal
